mooringFull	date	depth	temp	sal	sig	O2_conc	O2_sat	chl_sens	CO2	pH	AW_frac	PW_frac
F4-S-5	2021-06-17	34.151522	4.14935	34.948137	27.729436	323.210218	100.200415	9.20895	365.8	NA	0.818141	0.181859
F4-S-5	2021-06-17	33.885403	4.1117	34.944694	27.730701	323.076236	100.065419	2.7959	363.6	0	0.814728	0.185272
F4-S-5	2021-06-18	33.385319	4.10135	34.945355	27.732321	324.081104	100.352427	2.7959	362.75	0	0.815706	0.184294
F4-S-5	2021-06-18	33.215655	4.0391	34.949711	27.742334	324.259747	100.260713	3.34705	366.5	NA	0.822037	0.177963
F4-S-5	2021-06-18	33.1469	4.015	34.946156	27.742054	325.465589	100.572995	3.34705	368.8	0	0.818242	0.181758
F4-S-5	2021-06-18	33.435278	4.01485	34.936437	27.734337	325.577241	100.599704	4.93115	365.5	0	0.806665	0.193335
F4-S-5	2021-06-18	33.02027	3.9257	34.919698	27.730315	324.706355	100.102773	4.93115	366.6	NA	0.788354	0.211646
F4-S-5	2021-06-18	33.192406	3.98205	34.930768	27.733201	321.423786	99.231193	1.88705	367.95	0	0.800511	0.199489
F4-S-5	2021-06-18	34.467104	4.09055	34.953465	27.739925	318.409182	98.576373	1.88705	371.8	0	0.825567	0.174433
F4-S-5	2021-06-18	35.253583	4.10025	34.954652	27.739847	318.85579	98.738412	4.01135	378.1	NA	0.826804	0.173196
F4-S-5	2021-06-18	36.079631	4.10245	34.954258	27.739307	319.168416	98.84	4.01135	379.6	0	0.826294	0.173706
F4-S-5	2021-06-18	36.152837	4.0959	34.953944	27.739751	318.989773	98.768887	2.31045	381.25	0	0.826039	0.173961
F4-S-5	2021-06-18	34.80148	4.0931	34.952896	27.739205	319.123755	98.803174	2.31045	390.3	NA	0.824842	0.175158
F4-S-5	2021-06-18	33.098918	4.0913	34.952727	27.739248	319.168416	98.812889	1.41985	400.5	0	0.824674	0.175326
F4-S-5	2021-06-18	31.245471	4.05705	34.947628	27.738791	320.195614	99.045567	1.41985	405	0	0.819226	0.180774
F4-S-5	2021-06-18	29.346008	3.9732	34.928443	27.732299	321.959716	99.376484	2.555	398.7	NA	0.797903	0.202097
F4-S-5	2021-06-18	28.028245	3.95195	34.931189	27.736702	321.781073	99.272822	2.555	391.4	0	0.801564	0.198436
F4-S-5	2021-06-18	27.149731	4.0104	34.949228	27.744943	320.552901	99.046944	2.5988	397.1	0	0.821988	0.178012
F4-S-5	2021-06-18	26.470067	3.8989	34.925861	27.737841	322.540306	99.373888	2.5988	395.95	NA	0.796188	0.203812
F4-S-5	2021-06-18	26.35679	3.90195	34.927085	27.738493	321.848064	99.168011	1.14245	393.4	0	0.797591	0.202409
F4-S-5	2021-06-18	26.743615	4.0381	34.953109	27.745121	318.677147	98.536038	1.14245	398.85	0	0.826105	0.173895
F4-S-5	2021-06-18	26.974127	4.02635	34.951578	27.74514	319.034433	98.617432	1.66075	401.5	NA	0.824495	0.175505
F4-S-5	2021-06-18	27.078995	4.01635	34.94916	27.744268	319.860658	98.847233	1.66075	401.35	0	0.821797	0.178203
F4-S-5	2021-06-18	27.291699	3.96285	34.939359	27.742053	322.607298	99.559421	2.7448	384.35	0	0.811099	0.188901
F4-S-5	2021-06-18	27.389147	3.88775	34.926339	27.739503	326.046179	100.429513	2.7448	368.75	NA	0.796963	0.203037
F4-S-5	2021-06-18	27.04981	3.84665	34.916109	27.735597	327.899603	100.892658	4.5114	359.05	0	0.785526	0.214474
F4-S-5	2021-06-19	26.667437	3.9015	34.925889	27.737687	325.621902	100.33042	4.5114	350.6	0	0.796174	0.203826
F4-S-5	2021-06-19	26.297925	3.9638	34.940288	27.742702	322.540306	99.542791	2.482	354.7	NA	0.812189	0.187811
F4-S-5	2021-06-19	25.595009	3.9573	34.938119	27.741649	323.232549	99.739307	2.482	369.05	0	0.809724	0.190276
F4-S-5	2021-06-19	25.080064	3.9489	34.934916	27.73997	324.036443	99.964786	2.18635	375.85	0	0.806061	0.193939
F4-S-5	2021-06-19	24.847571	3.8995	34.922279	27.735031	322.71895	99.430862	2.18635	375.35	NA	0.791909	0.208091
F4-S-5	2021-06-19	24.61211	3.7428	34.888964	27.724489	324.081104	99.445442	2.9273	370.65	0	0.755085	0.244915
F4-S-5	2021-06-19	24.667018	3.5736	34.856702	27.715861	328.949131	100.50327	2.9273	357.2	0	0.719744	0.280256
F4-S-5	2021-06-19	24.929685	3.50845	34.839754	27.70882	332.365683	101.374196	4.49315	354.65	NA	0.700744	0.299256
F4-S-5	2021-06-19	24.87181	3.57845	34.849389	27.709524	331.584119	101.314153	4.49315	354.25	0	0.710941	0.289059
F4-S-5	2021-06-19	24.531479	3.60455	34.854757	27.711224	329.97633	100.892049	4.8618	352.25	0	0.716859	0.283141
F4-S-5	2021-06-19	24.088753	3.41795	34.824879	27.705718	328.703497	100.027597	4.8618	348.6	NA	0.684678	0.315322
F4-S-5	2021-06-19	23.614861	2.9579	34.737317	27.678672	334.866688	100.674519	7.9132	344.8	0	0.588776	0.411224
F4-S-5	2021-06-19	23.161249	2.8627	34.72479	27.677678	336.452146	100.913405	7.9132	338.5	0	0.575594	0.424406
F4-S-5	2021-06-19	22.967834	3.1354	34.784197	27.700378	328.792819	99.334178	2.7521	337.9	NA	0.641382	0.358618
F4-S-5	2021-06-19	23.028183	3.1464	34.783865	27.699085	327.609307	99.003354	2.7521	343	0	0.640785	0.359215
F4-S-5	2021-06-19	23.127117	3.1692	34.791176	27.702763	328.569515	99.354802	2.58055	337.5	0	0.649079	0.350921
F4-S-5	2021-06-19	23.247817	3.05495	34.719411	27.65598	339.265776	102.232988	2.58055	321.2	NA	0.56566	0.43434
F4-S-5	2021-06-19	23.458051	2.994	34.649721	27.606096	346.969765	104.354944	7.51535	304.2	0	0.483737	0.516263
F4-S-5	2021-06-19	23.543629	3.1198	34.668604	27.609595	344.334777	103.898939	7.51535	305.55	0	0.503932	0.496068
F4-S-5	2021-06-19	23.590127	3.1279	34.67441	27.613475	343.955161	103.809632	7.7161	308.55	NA	0.510702	0.489298
F4-S-5	2021-06-19	23.736549	3.152	34.683354	27.618348	343.37457	103.702418	7.7161	311.3	0	0.520916	0.479084
F4-S-5	2021-06-19	23.682136	3.16515	34.679616	27.614137	343.35224	103.726184	17.9507	313.35	0	0.516221	0.483779
F4-S-5	2021-06-19	23.485752	3.1349	34.679012	27.616494	343.084275	103.56818	17.9507	316	NA	0.516056	0.483944
F4-S-5	2021-06-19	23.297284	3.13345	34.683075	27.619871	342.883301	103.507058	6.3437	316.45	0	0.520925	0.479075
F4-S-5	2021-06-20	23.187962	3.0817	34.667549	27.612283	344.178465	103.753923	6.3437	315.8	0	0.503373	0.496627
F4-S-5	2021-06-20	23.089028	3.04265	34.686373	27.630942	342.659997	103.211939	6.7817	318	NA	0.526519	0.473481
F4-S-5	2021-06-20	23.051927	3.1184	34.707201	27.640509	340.962887	102.908496	6.7817	321.9	0	0.549948	0.450052
F4-S-5	2021-06-20	23.130085	3.27535	34.727449	27.641807	338.3279	102.519257	5.5772	326.65	0	0.571197	0.428803
F4-S-5	2021-06-20	23.266614	3.66415	34.828433	27.683719	329.4404	100.841306	5.5772	337.4	NA	0.684399	0.315601
F4-S-5	2021-06-20	23.514938	3.9224	34.902209	27.716676	324.081104	99.890242	3.60255	349.5	0	0.767574	0.232426
F4-S-5	2021-06-20	23.864174	3.52815	34.789769	27.666139	333.727837	101.774771	3.60255	342.8	0	0.640822	0.359178
F4-S-5	2021-06-20	24.005154	3.4228	34.76671	27.658521	336.787102	102.44054	3.2266	330.15	NA	0.615276	0.384724
F4-S-5	2021-06-20	24.027909	3.66595	34.84851	27.700116	331.003528	101.352355	3.2266	332	0	0.708289	0.291711
F4-S-5	2021-06-20	23.95915	3.64845	34.842057	27.696733	331.606449	101.48899	4.74135	338.8	0	0.700921	0.299079
F4-S-5	2021-06-20	23.686588	3.65695	34.846125	27.699118	331.874414	101.595114	4.74135	339.3	NA	0.705613	0.294387
F4-S-5	2021-06-20	23.403143	3.7713	34.879682	27.714214	330.177303	101.380257	3.6938	340.75	0	0.743502	0.256498
F4-S-5	2021-06-20	23.106341	3.79535	34.888045	27.718447	329.775356	101.322712	3.6938	344.9	0	0.753026	0.246974
F4-S-5	2021-06-20	22.853565	3.89635	34.916848	27.73082	326.62677	100.616958	2.7813	348.85	NA	0.785496	0.214504
F4-S-5	2021-06-20	22.658665	4.052	34.944872	27.737069	323.612166	100.089616	2.7813	357.65	0	0.816034	0.183966
F4-S-5	2021-06-20	22.619586	3.7949	34.877033	27.709392	329.373409	101.18292	4.7231	355.75	0	0.739913	0.260087
F4-S-5	2021-06-20	22.752157	3.62955	34.85628	27.709914	329.284087	100.740552	4.7231	351.65	NA	0.718216	0.281784
F4-S-5	2021-06-20	23.03313	3.79655	34.887184	27.71762	325.621902	100.050169	2.92365	355.4	0	0.751979	0.248021
F4-S-5	2021-06-20	23.448157	3.9127	34.865984	27.688855	326.604439	100.617114	2.92365	357	0	0.724587	0.275413
F4-S-5	2021-06-20	23.841914	3.95165	34.877274	27.693799	325.018981	100.2308	2.03305	357.65	NA	0.737327	0.262673
F4-S-5	2021-06-20	24.287609	3.56385	34.779263	27.65398	333.90648	101.901115	2.03305	329.95	0	0.627649	0.372351
F4-S-5	2021-06-20	24.548298	3.02785	34.5862	27.552223	349.269796	105.079917	9.38415	293.55	0	0.407427	0.592573
F4-S-5	2021-06-20	24.413254	2.90075	34.517513	27.509075	353.847528	106.07461	9.38415	281.65	NA	0.327911	0.672089
F4-S-5	2021-06-20	24.15207	3.41125	34.700495	27.605461	341.789112	103.845498	4.4603	285.8	0	0.536589	0.463411
F4-S-5	2021-06-21	23.983883	3.72005	34.884264	27.722893	325.845206	99.936969	4.4603	322.8	0	0.749902	0.250098
F4-S-5	2021-06-21	23.483773	3.17095	34.683782	27.615985	335.692912	101.390013	10.4609	325.95	NA	0.521079	0.478921
F4-S-5	2021-06-21	22.873352	2.8101	34.491757	27.496613	351.413514	105.089441	10.4609	286.3	0	0.298884	0.701116
F4-S-5	2021-06-21	22.837241	2.8668	34.516977	27.511659	350.810594	105.074815	9.4827	273.8	0	0.327895	0.672105
F4-S-5	2021-06-21	23.079629	2.9974	34.57724	27.54795	345.272654	103.796088	9.4827	296.85	NA	0.397309	0.602691
F4-S-5	2021-06-21	23.291842	3.3767	34.748451	27.648155	335.603591	101.947552	3.4748	315.35	NA	0.594366	0.405634
F4-S-5	2021-06-21	23.469428	3.4689	34.782083	27.666359	333.013264	101.423129	3.4748	319.35	NA	0.63275	0.36725
F4-S-5	2021-06-21	24.021478	3.51595	34.790726	27.668469	329.909339	100.590939	2.2411	316.15	NA	0.642186	0.357814
F4-S-5	2021-06-21	24.618541	3.6891	34.872232	27.71662	324.862668	99.544035	2.2411	328.2	0	0.736132	0.263868
F4-S-5	2021-06-21	24.829763	3.67175	34.86988	27.716517	323.8578	99.192206	1.71185	355.4	0	0.733647	0.266353
F4-S-5	2021-06-21	24.855486	3.4003	34.737739	27.637157	332.588987	101.064027	1.71185	320.6	NA	0.581169	0.418831
F4-S-5	2021-06-21	24.388521	3.31755	34.707633	27.621495	338.238578	102.571242	5.8619	285.3	0	0.546812	0.453188
F4-S-5	2021-06-21	23.693018	3.23565	34.67127	27.599913	341.1192	103.19763	5.8619	281.2	0	0.504985	0.495015
F4-S-5	2021-06-21	23.093479	3.10945	34.619235	27.570776	343.35224	103.525062	7.2343	291.7	NA	0.445295	0.554705
F4-S-5	2021-06-21	22.689829	3.40055	34.763105	27.658225	334.844357	101.802958	7.2343	322.85	0	0.611389	0.388611
F4-S-5	2021-06-21	22.533513	3.7457	34.857837	27.69896	326.67143	100.212797	2.27395	348.85	0	0.717941	0.282059
F4-S-5	2021-06-21	22.631458	4.0215	34.926368	27.72556	319.771337	98.815669	2.27395	364.75	NA	0.794545	0.205455
F4-S-5	2021-06-21	22.736328	3.627	34.815264	27.676478	329.41807	100.716356	8.2125	335.1	0	0.669389	0.330611
F4-S-5	2021-06-21	22.955467	3.0968	34.644184	27.592106	344.312447	103.8092	8.2125	295.5	0	0.475255	0.524745
F4-S-5	2021-06-21	23.316576	2.9328	34.567948	27.546444	349.962038	105.032876	12.2713	290.95	NA	0.387422	0.612578
F4-S-5	2021-06-21	23.531262	3.08155	34.630688	27.582671	344.602742	103.843885	12.2713	318.8	0	0.459454	0.540546
F4-S-5	2021-06-21	23.626733	3.3633	34.765465	27.663663	334.308427	101.546665	3.25215	338.55	0	0.614884	0.385116
F4-S-5	2021-06-21	23.545607	3.3969	34.783239	27.674628	333.415211	101.373648	3.25215	316.5	NA	0.635447	0.364553
F4-S-5	2021-06-21	23.588643	3.16345	34.654444	27.59402	341.431825	103.11593	10.5704	302.4	0	0.486259	0.513741
F4-S-5	2021-06-22	23.508507	3.0391	34.598889	27.561425	346.14354	104.183154	10.5704	309.85	0	0.422341	0.577659
F4-S-5	2021-06-22	23.09348	3.02115	34.641601	27.597168	347.081417	104.453009	11.20915	304.75	NA	0.473564	0.526436
F4-S-5	2021-06-22	22.697249	3.00505	34.644849	27.601247	347.81832	104.636355	11.20915	295.1	0	0.47773	0.52227
F4-S-5	2021-06-22	22.603261	2.9821	34.653473	27.610225	347.148408	104.383073	10.2784	300.35	0	0.488426	0.511574
F4-S-5	2021-06-22	22.692797	2.9548	34.671105	27.626813	345.786253	103.917266	10.2784	302.15	NA	0.509936	0.490064
F4-S-5	2021-06-22	22.750673	2.88295	34.652321	27.618269	347.036756	104.092571	11.9501	296.05	0	0.488871	0.511129
F4-S-5	2021-06-22	22.910452	2.86895	34.650824	27.618356	347.81832	104.290615	11.9501	294.5	0	0.487344	0.512656
F4-S-5	2021-06-22	23.153335	2.96395	34.682221	27.634863	346.411505	104.137544	9.87325	298.9	NA	0.523014	0.476986
F4-S-5	2021-06-22	23.314102	3.0497	34.713005	27.651507	343.93283	103.632964	9.87325	305.05	0	0.558123	0.441877
F4-S-5	2021-06-22	23.467944	3.0679	34.721555	27.656666	343.575544	103.578761	11.04855	307.9	0	0.567978	0.432022
F4-S-5	2021-06-22	23.46003	3.0256	34.711232	27.652363	345.674601	104.096355	11.04855	308.6	NA	0.556452	0.443548
F4-S-5	2021-06-22	23.334384	3.2	34.749144	27.666174	342.726989	103.677182	6.0663	315.75	0	0.598431	0.401569
F4-S-5	2021-06-22	23.11475	3.3169	34.773762	27.674822	340.337636	103.271281	6.0663	314.8	0	0.625621	0.374379
F4-S-5	2021-06-22	22.798656	3.26885	34.763657	27.671369	341.1192	103.379343	8.0519	303.6	NA	0.614461	0.385539
F4-S-5	2021-06-22	22.543901	3.1231	34.734432	27.661698	343.285249	103.640803	8.0519	298.9	0	0.582309	0.417691
F4-S-5	2021-06-22	22.411329	3.2743	34.769031	27.674582	338.059935	102.454753	6.7525	310.1	0	0.620764	0.379236
F4-S-5	2021-06-22	22.405393	3.29335	34.76081	27.666265	336.385155	101.992583	6.7525	310.6	NA	0.610619	0.389381
F4-S-5	2021-06-22	22.435568	3.29105	34.755546	27.662299	336.407485	101.989729	8.8111	302.8	0	0.60439	0.39561
F4-S-5	2021-06-22	22.524114	3.6428	34.847706	27.701738	328.703497	100.589764	8.8111	306.4	0	0.707756	0.292244
F4-S-5	2021-06-22	22.804592	3.5827	34.840799	27.702144	329.775356	100.763267	5.47865	319.65	NA	0.700628	0.299372
F4-S-5	2021-06-22	23.131075	3.20835	34.757425	27.6718	339.221116	102.636881	5.47865	326.05	0	0.608144	0.391856
F4-S-5	2021-06-22	23.293821	3.1789	34.748115	27.667241	342.414363	103.527508	8.3001	320.15	0	0.59759	0.40241
F4-S-5	2021-06-22	23.406605	3.40905	34.794475	27.68244	338.752177	103.037443	8.3001	324.35	NA	0.648613	0.351387
F4-S-5	2021-06-22	23.416993	3.4261	34.795627	27.681705	338.662856	103.054052	6.53715	323.6	0	0.649673	0.350327
F4-S-5	2021-06-23	23.323006	3.21245	34.749254	27.664979	342.905632	103.76099	6.53715	316.8	0	0.598333	0.401667
F4-S-5	2021-06-23	23.094964	3.04535	34.714661	27.65327	345.719262	104.162863	9.7966	311.25	NA	0.560176	0.439824
F4-S-5	2021-06-23	22.828831	2.97265	34.685445	27.636563	349.135813	104.978153	9.7966	302.95	0	0.526696	0.473304
F4-S-5	2021-06-23	22.631458	2.99505	34.682153	27.631846	348.354249	104.796792	8.322	298.7	0	0.522363	0.477637
F4-S-5	2021-06-23	22.484046	3.4354	34.794747	27.679422	333.035595	101.339143	8.322	324.4	NA	0.648454	0.351546
F4-S-5	2021-06-23	22.456344	3.6522	34.841516	27.69585	323.210218	98.927815	4.2632	321.6	0	0.700207	0.299793
F4-S-5	2021-06-23	22.645308	3.69465	34.860295	27.706469	320.441249	98.191841	4.2632	336.95	0	0.721806	0.278194
F4-S-5	2021-06-23	22.91342	3.6399	34.83518	27.691835	323.366531	98.932003	6.0736	350.95	NA	0.692884	0.307116
F4-S-5	2021-06-23	23.128601	3.311	34.728001	27.638779	335.871556	101.859711	6.0736	335.55	0	0.571202	0.428798
F4-S-5	2021-06-23	23.315586	3.28155	34.746223	27.656173	339.042472	102.765579	6.7598	323.2	0	0.593455	0.406545
F4-S-5	2021-06-23	23.410068	3.3779	34.789988	27.681891	336.809432	102.36544	6.7598	323	NA	0.643837	0.356163
F4-S-5	2021-06-23	23.435791	3.2326	34.742663	27.657946	343.687196	104.042288	13.22395	316.1	0	0.59011	0.40989
F4-S-5	2021-06-23	23.34032	3.0641	34.682378	27.625763	350.05136	105.490798	13.22395	305.35	0	0.521365	0.478635
F4-S-5	2021-06-23	23.089522	3.2667	34.73368	27.647282	340.270644	103.074673	6.0298	313.45	NA	0.57878	0.42122
F4-S-5	2021-06-23	22.793215	3.2832	34.73249	27.644805	338.461882	102.571475	6.0298	320.1	0	0.57706	0.42294
F4-S-5	2021-06-23	22.529061	3.06275	34.630268	27.584296	352.708678	106.245705	15.62565	304.25	0	0.459297	0.540703
F4-S-5	2021-06-23	22.337128	3.18185	34.651444	27.589978	348.331919	105.241097	15.62565	292.45	NA	0.482347	0.517653
F4-S-5	2021-06-23	22.368787	3.26655	34.684157	27.608161	340.56094	103.141473	11.2858	304.85	0	0.519774	0.480226
F4-S-5	2021-06-23	22.486519	3.37705	34.739213	27.641318	334.353088	101.567175	11.2858	318.1	0	0.583351	0.416649
F4-S-5	2021-06-23	22.590895	3.5218	34.791911	27.669359	328.658836	100.240128	7.4314	316.9	NA	0.643491	0.356509
F4-S-5	2021-06-23	22.872857	3.2365	34.697908	27.621451	346.880443	104.95649	7.4314	301.8	0	0.53671	0.46329
F4-S-5	2021-06-23	23.188951	3.12895	34.709802	27.641391	343.93283	103.806987	5.1684	310.85	0	0.552854	0.447146
F4-S-5	2021-06-23	23.344772	3.40465	34.786225	27.676237	328.145237	99.796175	5.1684	333.65	NA	0.638863	0.361137
F4-S-5	2021-06-23	23.527305	3.2474	34.719052	27.637385	342.593006	103.712298	13.96855	326.2	0	0.561705	0.438295
F4-S-5	2021-06-24	23.64553	3.3578	34.761335	27.660055	339.623063	103.104384	13.96855	334.1	0	0.610064	0.389936
F4-S-5	2021-06-24	23.441727	3.8576	34.888619	27.712448	323.924791	99.6755	1.64615	342.9	NA	0.752568	0.247432
F4-S-5	2021-06-24	23.060831	3.5978	34.792831	27.661508	330.355947	100.923844	1.64615	334.5	0	0.643194	0.356806
F4-S-5	2021-06-24	22.752157	3.11635	34.644979	27.591005	349.180474	105.324998	16.8119	315.55	0	0.475843	0.524157
F4-S-5	2021-06-24	22.556268	3.5054	34.765666	27.648464	340.56094	103.731539	16.8119	323.25	NA	0.612519	0.387481
F4-S-5	2021-06-24	22.453376	3.99215	34.916234	27.720571	320.195614	98.869374	2.2411	352.3	0	0.783007	0.216993
F4-S-5	2021-06-24	22.529061	4.0064	34.919207	27.721445	320.619892	99.036575	2.2411	356.05	0	0.786289	0.213711
F4-S-5	2021-06-24	22.738801	3.7149	34.8584	27.702464	326.492787	100.085389	4.3216	351.85	NA	0.719176	0.280824
F4-S-5	2021-06-24	23.006912	3.4647	34.806165	27.686319	332.477335	101.275347	4.3216	345.9	0	0.661522	0.338478
F4-S-5	2021-06-24	23.235945	3.45055	34.801729	27.684158	334.822027	101.949912	6.6868	337.25	0	0.656496	0.343504
F4-S-5	2021-06-24	23.420456	3.31505	34.764214	27.667358	339.198785	102.91224	6.6868	329.7	NA	0.614278	0.385722
F4-S-5	2021-06-24	23.521369	3.19545	34.735659	27.655992	344.602742	104.224654	11.43545	314.55	0	0.582445	0.417555
F4-S-5	2021-06-24	23.403143	3.21575	34.746744	27.662899	343.642535	103.993629	11.43545	308.65	0	0.595281	0.404719
F4-S-5	2021-06-24	23.195382	3.255	34.757239	27.667568	340.404627	103.122712	7.2343	318.85	NA	0.607068	0.392932
F4-S-5	2021-06-24	23.007902	3.23875	34.752369	27.665232	340.04734	102.969848	7.2343	322.55	0	0.601563	0.398437
F4-S-5	2021-06-24	22.883245	3.1872	34.736584	27.657492	344.535751	104.182518	18.0237	319.05	0	0.583698	0.416302
F4-S-5	2021-06-24	22.802119	3.20875	34.740587	27.658628	347.684337	105.194485	18.0237	309.55	NA	0.588074	0.411926
F4-S-5	2021-06-24	22.848618	3.23825	34.737937	27.653744	345.540619	104.620618	16.10015	311.4	0	0.584375	0.415625
F4-S-5	2021-06-24	23.035603	3.39045	34.769802	27.664286	336.407485	102.24411	16.10015	321.7	0	0.619555	0.380445
F4-S-5	2021-06-24	23.062315	3.5958	34.830752	27.692981	326.291814	99.726623	4.38	334.05	NA	0.688416	0.311584
F4-S-5	2021-06-24	23.081113	3.5251	34.818903	27.690516	328.725827	100.287435	4.38	339.25	0	0.675592	0.324408
F4-S-5	2021-06-24	23.239407	3.4263	34.794701	27.680942	334.174445	101.687638	7.7526	330.5	0	0.648566	0.351434
F4-S-5	2021-06-24	23.375441	3.3857	34.783212	27.675732	337.25604	102.515385	7.7526	327.45	NA	0.63562	0.36438
F4-S-5	2021-06-24	23.453104	3.41615	34.782449	27.672157	343.173597	104.392625	9.2053	322.45	0	0.634153	0.365847
F4-S-5	2021-06-25	23.46003	3.5363	34.81229	27.684132	340.248314	103.822534	9.2053	317.55	0	0.667508	0.332492
F4-S-5	2021-06-25	23.372968	3.6266	34.841724	27.69865	330.735563	101.168543	4.4311	330.15	NA	0.700925	0.299075
F4-S-5	2021-06-25	23.180047	3.5496	34.813605	27.68385	338.975481	103.466527	4.4311	326.45	0	0.66883	0.33117
F4-S-5	2021-06-25	22.850102	3.31995	34.70821	27.622108	347.059086	105.268925	15.4541	313.05	0	0.547455	0.452545
F4-S-5	2021-06-25	22.628984	3.26775	34.699871	27.620529	340.092001	103.011416	15.4541	312.45	NA	0.538475	0.461525
F4-S-5	2021-06-25	22.604745	3.3157	34.729325	27.63949	336.13952	101.959847	15.78625	321.35	0	0.572693	0.427307
F4-S-5	2021-06-25	22.701206	3.2825	34.72638	27.640331	336.69778	102.044518	15.78625	322.7	0	0.569793	0.430207
F4-S-5	2021-06-25	22.92084	3.34565	34.769712	27.668815	337.858961	102.588951	9.19435	322.2	NA	0.620268	0.379732
F4-S-5	2021-06-25	23.307671	3.5217	34.803517	27.678528	339.533741	103.565831	9.19435	329.35	0	0.657322	0.342678
F4-S-5	2021-06-25	23.509497	3.61315	34.822591	27.684747	340.359966	104.063446	9.125	330.6	0	0.678373	0.321627
F4-S-5	2021-06-25	23.499108	3.6013	34.821641	27.685175	339.958019	103.909964	9.125	333.8	NA	0.677458	0.322542
F4-S-5	2021-06-25	23.53423	3.5642	34.806079	27.676444	342.972623	104.722947	12.9794	328.75	0	0.659596	0.340404
F4-S-5	2021-06-25	23.503066	3.59975	34.811456	27.677162	342.704658	104.734358	12.9794	322.8	0	0.665351	0.334649
F4-S-5	2021-06-25	23.439748	3.7885	34.864304	27.700216	334.397749	102.705412	5.98235	333.6	NA	0.724862	0.275138
F4-S-5	2021-06-25	23.214674	3.9737	34.912512	27.719493	329.552052	101.709459	5.98235	344.85	0	0.77891	0.22109
F4-S-5	2021-06-25	22.923808	4.04725	34.932972	27.728108	326.224822	100.877543	2.39805	349.9	0	0.801942	0.198058
F4-S-5	2021-06-25	22.796183	4.02365	34.925369	27.724539	326.06851	100.765844	2.39805	352.15	NA	0.793315	0.206685
F4-S-5	2021-06-25	22.798656	4.03465	34.927391	27.72499	326.135501	100.81461	1.5038	354.3	0	0.795523	0.204477
F4-S-5	2021-06-25	22.847134	4.02335	34.924561	27.723922	326.693761	100.957249	1.5038	357.4	0	0.792358	0.207642
F4-S-5	2021-06-25	22.995535	4.0536	34.928081	27.723522	326.269483	100.901426	0.79205	358.35	NA	0.795997	0.204003
F4-S-5	2021-06-25	23.106836	4.18195	34.952715	27.729488	323.8578	100.48509	0.79205	360.85	0	0.822998	0.177002
F4-S-5	2021-06-25	23.115245	4.165	34.95054	27.729554	324.304408	100.580894	1.1242	357.65	0	0.820716	0.179284
F4-S-5	2021-06-25	23.211706	4.1621	34.946403	27.726579	325.063642	100.806644	1.1242	356.4	NA	0.815841	0.184159
