date	sample_id	PANGAEA_event	sample	type	gear	lat	lon	numeric_depth	depth_category	Watermass1	Watermass2	depth_or_watermass	sample_title	locus_tag	cycles	reads	clip_id	miseq_ID	seq_fwd	seq_rev	running_id	bottle_id	Niskin_id	PotentialTemperature	PracticalSalinity	InsituTemperature	PrDM	DepSM	Sbeox0_umol/L	Sbeox1_umol/L	FlECO-AFL	CO2_umol/L	CO2_umol/L_umolkg	NO3+NO2_c_mean	NO3+NO2_c_std	NO2_c_mean	NO2_c_std	SiOH4_c_mean	SiOH4_c_std	PO4_c_mean	PO4_c_std	NH4_c_mean	NH4_c_std	TDN_c_mean	TDN_c_std	TDP_c_mean	TDP_c_std	NO3+NO2_c_mean_umolkg	NO3+NO2_c_std_umolkg	NO2_c_mean_umolkg	NO2_c_std_umolkg	SiOH4_c_mean_umolkg	SiOH4_c_std_umolkg	PO4_c_mean_umolkg	PO4_c_std_umolkg	NH4_c_mean_umolkg	NH4_c_std_umolkg	TDN_c_mean_umolkg	TDN_c_std_umolkg	TDP_c_mean_umolkg	TDP_c_std_umolkg
2023-08-28	ISCA_110	PS138_101_Coring-014	Ice_Station05	meltpond	hand_pump	85.045276	130.350341	NA	MP	NA	NA	MP	PS138-101-1-meltpond-10-16S	16S	25	68810	PS138-101-1-meltpond-10-16S_clip	L95YW	PS138-101-1-meltpond-10-16S_clip_R1_001.fastq.gz	PS138-101-1-meltpond-10-16S_clip_R2_001.fastq.gz	253	ISCA ID 10	PS138_Lena_20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.438	0.002	0.02	0	0.357	0.001	0.028	0.003	0.54	0.001	5.957	0.008	0.013	0.004														
2023-08-28	ICE_32	PS138_101_Coring-001-009	Ice_Station05	ice core	ice_corer	85.045276	130.350341	NA	Ice-BS	NA	NA	Ice-BS	PS138-101-1-ICE-Ice-BS-16S	16S	25	124287	PS138-101-1-ICE-Ice-BS-16S_clip	L95YW	PS138-101-1-ICE-Ice-BS-16S_clip_R1_001.fastq.gz	PS138-101-1-ICE-Ice-BS-16S_clip_R2_001.fastq.gz	233	bottom section	PS138_Lena_21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.723	0.002	0.022	0.002	0.348	0.001	0.052	0.003	1.159	0.006	5.086	0.004	0.061	0.002														
2023-08-28	CTD_412	PS138_218-1	Ice_Station09	seawater	CTD	85.432729	60.070401	1500	1500	CBDW	EBDW	CBDW	PS138-218-1-CTD-1500-16S	16S	25	109366	PS138-218-1-CTD-1500-16S_clip	L95YW	PS138-218-1-CTD-1500-16S_clip_R1_001.fastq.gz	PS138-218-1-CTD-1500-16S_clip_R2_001.fastq.gz	208	11	PS138_218-1-N11	-0.64334	34.914	-0.57625	1521.499	1499.737	290.48	292.24	-0.0543	307.2	298.644	14.953	0.037	0.032	0.005	10.374	0.008	0.989	0.002	-0.04	0.004	16.854	0.025	0.992	0.003	14.588	0.036	0.031	0.005	10.121	0.008	0.965	0.002	-0.039	0.004	16.443	0.024	0.968	0.003
2023-08-28	CTD_414	PS138_218-1	Ice_Station09	seawater	CTD	85.432729	60.070401	1000	1000	AIW	NA	AIW	PS138-218-1-CTD-1000-16S	16S	25	282493	PS138-218-1-CTD-1000-16S_clip	L95YW	PS138-218-1-CTD-1000-16S_clip_R1_001.fastq.gz	PS138-218-1-CTD-1000-16S_clip_R2_001.fastq.gz	209	14	PS138_218-1-N14	-0.20107	34.907	-0.15745	1013.298	1000.011	295.23	296.17	-0.0549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-28	CTD_410	PS138_218-1	Ice_Station09	seawater	CTD	85.432729	60.070401	2000	2000	EBDW	NA	EBDW	PS138-218-1-CTD-2000-16S	16S	25	109490	PS138-218-1-CTD-2000-16S_clip	L95YW	PS138-218-1-CTD-2000-16S_clip_R1_001.fastq.gz	PS138-218-1-CTD-2000-16S_clip_R2_001.fastq.gz	207	8	PS138_218-1-N8	-0.81053	34.92	-0.71405	2031.701	2000.238	287.78	289.87	-0.0549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-27	CTD_138	PS138_115-1	Ice_Station05	seawater	CTD	85.032392	129.47622	4261	bottom+5	EBBW	NA	EBBW	PS138-115-1-CTD-4261-16S	16S	25	65920	PS138-115-1-CTD-4261-16S_clip	LMN22	PS138-115-1-CTD-4261-16S_clip_R1_001.fastq.gz	PS138-115-1-CTD-4261-16S_clip_R2_001.fastq.gz	69	1	PS138_115-1-N1	-0.92326	34.942	-0.6264	4381.715	4290.664	287.14	290.75	-0.0543	304.3	295.81	15.401	0.022	-0.01	0	11.963	0.012	1.022	0.003	-0.011	0.003	16.856	0.026	0.944	0.004	15.025	0.021	-0.01	0	11.671	0.012	0.997	0.003	-0.011	0.003	16.444	0.025	0.921	0.004
2023-08-27	CTD_134	PS138_115-1	Ice_Station05	seawater	CTD	85.032392	129.47622	1000	1000	AIW	NA	AIW	PS138-115-1-CTD-1000-16S	16S	25	152493	PS138-115-1-CTD-1000-16S_clip	LMN22	PS138-115-1-CTD-1000-16S_clip_R1_001.fastq.gz	PS138-115-1-CTD-1000-16S_clip_R2_001.fastq.gz	67	14	PS138_115-1-N14	-0.2364	34.874	-0.1931	1014.263	1000.966	297.98	298	-0.0549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-27	CTD_136	PS138_115-1	Ice_Station05	seawater	CTD	85.032392	129.47622	500	500	AW2	NA	AW2	PS138-115-1-CTD-500-16S	16S	25	138158	PS138-115-1-CTD-500-16S_clip	LMN22	PS138-115-1-CTD-500-16S_clip_R1_001.fastq.gz	PS138-115-1-CTD-500-16S_clip_R2_001.fastq.gz	68	19	PS138_115-1-N19	0.63056	34.86	0.6535	506.301	500.272	298.98	298.52	-0.0554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-27	CTD_132	PS138_115-1	Ice_Station05	seawater	CTD	85.032392	129.47622	1500	1500	CBDW	EBDW	CBDW	PS138-115-1-CTD-1500-16S	16S	25	167118	PS138-115-1-CTD-1500-16S_clip	LMN22	PS138-115-1-CTD-1500-16S_clip_R1_001.fastq.gz	PS138-115-1-CTD-1500-16S_clip_R2_001.fastq.gz	66	10	PS138_115-1-N10	-0.54328	34.913	-0.4749	1521.681	1499.925	291.68	291.18	-0.0549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-27	CTD_126	PS138_115-1	Ice_Station05	seawater	CTD	85.032392	129.47622	4275	bottom+20	EBBW	NA	EBBW	PS138-115-1-CTD-4275-16S	16S	25	79936	PS138-115-1-CTD-4275-16S_clip	LMN22	PS138-115-1-CTD-4275-16S_clip_R1_001.fastq.gz	PS138-115-1-CTD-4275-16S_clip_R2_001.fastq.gz	63	4	PS138_115-1-N4	-0.92314	34.942	-0.628	4365.352	4274.799	286.91	290.59	-0.0549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-27	CTD_128	PS138_115-1	Ice_Station05	seawater	CTD	85.032392	129.47622	3000	3000	EBBW	NA	EBBW	PS138-115-1-CTD-3000-16S	16S	25	126813	PS138-115-1-CTD-3000-16S_clip	LMN22	PS138-115-1-CTD-3000-16S_clip_R1_001.fastq.gz	PS138-115-1-CTD-3000-16S_clip_R2_001.fastq.gz	64	6	PS138_115-1-N6	-0.90969	34.932	-0.73775	3061.353	3006.766	285.45	286.11	-0.0549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-27	CTD_130	PS138_115-1	Ice_Station05	seawater	CTD	85.032392	129.47622	2000	2000	EBDW	NA	EBDW	PS138-115-1-CTD-2000-16S	16S	25	40718	PS138-115-1-CTD-2000-16S_clip	LMN22	PS138-115-1-CTD-2000-16S_clip_R1_001.fastq.gz	PS138-115-1-CTD-2000-16S_clip_R2_001.fastq.gz	65	8	PS138_115-1-N8	-0.75899	34.919	-0.6616	2032.373	2000.91	287.98	287.87	-0.0543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-26	CTD_114	PS138_113-1	Ice_Station05	seawater	CTD	85.038758	129.67674	200	200	AW1	NA	AW1	PS138-113-1-CTD-200-16S	16S	25	120747	PS138-113-1-CTD-200-16S_clip	LMN22	PS138-113-1-CTD-200-16S_clip_R1_001.fastq.gz	PS138-113-1-CTD-200-16S_clip_R2_001.fastq.gz	57	3	PS138_113-1-N3	1.2094	34.814	1.2189	202.291	200.029	299.4	301.28	-0.0543	309.3	300.729	11.785	0.003	-0.008	0.001	4.937	0.001	0.792	0.004	-0.014	0	14.392	0.029	0.758	0.003	11.498	0.003	-0.008	0.001	4.817	0.001	0.773	0.004	-0.014	0	14.042	0.028	0.74	0.003
2023-08-26	CTD_116	PS138_113-1	Ice_Station05	seawater	CTD	85.038758	129.67674	100	100	LHC	NA	LHC	PS138-113-1-CTD-100-16S	16S	25	69302	PS138-113-1-CTD-100-16S_clip	LMN22	PS138-113-1-CTD-100-16S_clip_R1_001.fastq.gz	PS138-113-1-CTD-100-16S_clip_R2_001.fastq.gz	58	8	PS138_113-1-N8	-0.42055	34.453	-0.41735	101.606	100.494	311.09	313.67	-0.0423	317.8	309.063	9.1	0.015	-0.001	0	3.743	0.002	0.665	0.001	-0.008	0	12.058	0	0.642	0.003	8.881	0.015	-0.001	0	3.653	0.002	0.649	0.001	-0.008	0	11.768	0	0.627	0.003
2023-08-26	CTD_122	PS138_113-1	Ice_Station05	seawater	CTD	85.038758	129.67674	10	10	ML	PSW	ML	PS138-113-1-CTD-10-16S	16S	25	130199	PS138-113-1-CTD-10-16S_clip	LMN22	PS138-113-1-CTD-10-16S_clip_R1_001.fastq.gz	PS138-113-1-CTD-10-16S_clip_R2_001.fastq.gz	61	21	PS138_113-1-N21	-1.6522	33.003	-1.652	10.034	9.927	386.73	390.35	0.9475	395.2	384.76	0.231	0.001	0.009	0	1.586	0.001	0.163	0.001	0.077	0.001	5.165	0.059	0.24	0.003	0.226	0.001	0.009	0	1.55	0.001	0.159	0.001	0.075	0.001	5.046	0.058	0.234	0.003
2023-08-26	CTD_118	PS138_113-1	Ice_Station05	seawater	CTD	85.038758	129.67674	50	50	UHC	NA	UHC	PS138-113-1-CTD-50-16S	16S	25	32772	PS138-113-1-CTD-50-16S_clip	LMN22	PS138-113-1-CTD-50-16S_clip_R1_001.fastq.gz	PS138-113-1-CTD-50-16S_clip_R2_001.fastq.gz	59	12	PS138_113-1-N12	-1.6198	33.903	-1.6188	50.751	50.202	340.69	351.85	0.0306	351.4	341.857	4.678	0.006	0.011	0	3.213	0.003	0.43	0	-0.012	0.002	8.563	0.006	0.447	0.002	4.567	0.006	0.011	0	3.137	0.003	0.42	0	-0.012	0.002	8.36	0.006	0.436	0.002
2023-08-26	CTD_120	PS138_113-1	Ice_Station05	seawater	CTD	85.038758	129.67674	25	25	PSW	NA	PSW	PS138-113-1-CTD-25-16S	16S	25	24963	PS138-113-1-CTD-25-16S_clip	LMN22	PS138-113-1-CTD-25-16S_clip_R1_001.fastq.gz	PS138-113-1-CTD-25-16S_clip_R2_001.fastq.gz	60	19	PS138_113-1-N19	-1.6398	33.156	-1.6395	22.831	22.586	385.67	389.16	0.8754	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-25	CTD_90	PS138_88-1	Ice_Station04	seawater	CTD	83.00832	129.85822	200	200	AW1	NA	AW1	PS138-85-1-CTD-200-16S	16S	25	50838	PS138-85-1-CTD-200-16S_clip	LMN22	PS138-85-1-CTD-200-16S_clip_R1_001.fastq.gz	PS138-85-1-CTD-200-16S_clip_R2_001.fastq.gz	45	3	PS138_88-1-N3	1.2353	34.822	1.2449	202.4	200.144	298.54	299.61	-0.0549	306.2	297.718	12.02	0.011	-0.017	0	4.967	0.002	0.81	0.003	-0.017	0	14.918	0.022	0.724	0.001	11.728	0.011	-0.017	0	4.846	0.002	0.79	0.003	-0.017	0	14.555	0.021	0.706	0.001
2023-08-25	CTD_92	PS138_88-1	Ice_Station04	seawater	CTD	83.00832	129.85822	100	100	LHC	NA	LHC	PS138-85-1-CTD-100-16S	16S	25	76898	PS138-85-1-CTD-100-16S_clip	LMN22	PS138-85-1-CTD-100-16S_clip_R1_001.fastq.gz	PS138-85-1-CTD-100-16S_clip_R2_001.fastq.gz	46	8	PS138_88-1-N8	-0.39367	34.484	-0.39045	101.256	100.152	314.66	316.29	-0.0348	318.7	309.932	9.277	0.006	-0.012	0.002	3.593	0.001	0.673	0.001	-0.023	0.002	12.526	0.015	0.61	0	9.054	0.006	-0.012	0.002	3.506	0.001	0.657	0.001	-0.022	0.002	12.224	0.015	0.595	0
2023-08-25	CTD_100	PS138_88-1	Ice_Station04	seawater	CTD	83.00832	129.85822	2	2	ML	PSW	ML	PS138-85-1-CTD-2-16S	16S	25	233683	PS138-85-1-CTD-2-16S_clip	LMN22	PS138-85-1-CTD-2-16S_clip_R1_001.fastq.gz	PS138-85-1-CTD-2-16S_clip_R2_001.fastq.gz	50	24	PS138_88-1-N24	-1.4649	32.579	-1.4649	2.051	2.029	377.21	380.04	0.8438	385.1	375.059	0.265	0.013	-0.002	0.002	2.178	0.011	0.159	0.01	0.064	0.001	5.35	0.029	0.225	0.006	0.259	0.013	-0.002	0.002	2.129	0.011	0.155	0.01	0.063	0.001	5.229	0.028	0.22	0.006
2023-08-25	CTD_94	PS138_88-1	Ice_Station04	seawater	CTD	83.00832	129.85822	50	50	LHC	NA	LHC	PS138-85-1-CTD-50-16S	16S	25	108228	PS138-85-1-CTD-50-16S_clip	LMN22	PS138-85-1-CTD-50-16S_clip_R1_001.fastq.gz	PS138-85-1-CTD-50-16S_clip_R2_001.fastq.gz	47	12	PS138_88-1-N12	-1.5754	34.033	-1.5744	50.639	50.093	337.39	338.55	0.4518	376.7	366.447	5.576	0.009	0.003	0.001	2.953	0.007	0.475	0	-0.022	0.001	9.54	0.063	0.447	0.002	5.444	0.009	0.003	0.001	2.883	0.007	0.464	0	-0.021	0.001	9.313	0.062	0.436	0.002
2023-08-25	CTD_98	PS138_88-1	Ice_Station04	seawater	CTD	83.00832	129.85822	10	10	ML	PSW	ML	PS138-85-1-CTD-10-16S	16S	25	61854	PS138-85-1-CTD-10-16S_clip	LMN22	PS138-85-1-CTD-10-16S_clip_R1_001.fastq.gz	PS138-85-1-CTD-10-16S_clip_R2_001.fastq.gz	49	21	PS138_88-1-N21	-1.4662	32.597	-1.4661	10.041	9.934	377.94	380.65	0.8427	385.4	375.348	0.579	0.006	0.023	0	2.38	0.006	0.177	0.001	0.054	0	5.625	0.096	0.23	0.003	0.566	0.006	0.022	0	2.326	0.006	0.173	0.001	0.053	0	5.497	0.094	0.225	0.003
2023-08-25	CTD_110	PS138_90-1	Ice_Station04	seawater	CTD	83.046166	130.04118	1000	1000	AIW	NA	AIW	PS138-90-1-CTD-1000-16S	16S	25	105779	PS138-90-1-CTD-1000-16S_clip	LMN22	PS138-90-1-CTD-1000-16S_clip_R1_001.fastq.gz	PS138-90-1-CTD-1000-16S_clip_R2_001.fastq.gz	55	14	PS138_90-1-N14	-0.13635	34.897	-0.09215	1014.081	1000.826	297.18	297.93	-0.0543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-25	CTD_112	PS138_90-1	Ice_Station04	seawater	CTD	83.046166	130.04118	500	500	AW2	NA	AW2	PS138-90-1-CTD-500-16S	16S	25	35400	PS138-90-1-CTD-500-16S_clip	LMN22	PS138-90-1-CTD-500-16S_clip_R1_001.fastq.gz	PS138-90-1-CTD-500-16S_clip_R2_001.fastq.gz	56	19	PS138_90-1-N19	0.5417	34.857	0.56425	506.175	500.166	299.57	300.75	-0.0549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-25	CTD_108	PS138_90-1	Ice_Station04	seawater	CTD	83.046166	130.04118	1500	1500	CBDW	EBDW	CBDW	PS138-90-1-CTD-1500-16S	16S	25	123152	PS138-90-1-CTD-1500-16S_clip	LMN22	PS138-90-1-CTD-1500-16S_clip_R1_001.fastq.gz	PS138-90-1-CTD-1500-16S_clip_R2_001.fastq.gz	54	10	PS138_90-1-N10	-0.60036	34.915	-0.5327	1521.873	1500.17	292.05	292.12	-0.0543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-25	CTD_102	PS138_90-1	Ice_Station04	seawater	CTD	83.046166	130.04118	4143	bottom+20	EBBW	NA	EBBW	PS138-90-1-CTD-4143-16S	16S	25	246519	PS138-90-1-CTD-4143-16S_clip	LMN22	PS138-90-1-CTD-4143-16S_clip_R1_001.fastq.gz	PS138-90-1-CTD-4143-16S_clip_R2_001.fastq.gz	51	4	PS138_90-1-N4	-0.92298	34.942	-0.64205	4228.882	4142.592	287.48	291.5	-0.0543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-25	CTD_104	PS138_90-1	Ice_Station04	seawater	CTD	83.046166	130.04118	3000	3000	EBBW	NA	EBBW	PS138-90-1-CTD-3000-16S	16S	25	49061	PS138-90-1-CTD-3000-16S_clip	LMN22	PS138-90-1-CTD-3000-16S_clip_R1_001.fastq.gz	PS138-90-1-CTD-3000-16S_clip_R2_001.fastq.gz	52	6	PS138_90-1-N6	-0.91539	34.933	-0.74405	3055.805	3001.468	285.66	287.39	-0.0549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-25	CTD_106	PS138_90-1	Ice_Station04	seawater	CTD	83.046166	130.04118	2000	2000	EBDW	NA	EBDW	PS138-90-1-CTD-2000-16S	16S	25	47905	PS138-90-1-CTD-2000-16S_clip	LMN22	PS138-90-1-CTD-2000-16S_clip_R1_001.fastq.gz	PS138-90-1-CTD-2000-16S_clip_R2_001.fastq.gz	53	8	PS138_90-1-N8	-0.79132	34.919	-0.69455	2031.297	1999.931	288.19	288.86	-0.0549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-25	CTD_96	PS138_88-1	Ice_Station04	seawater	CTD	83.00832	129.85822	25	chl-max	PSW	NA	PSW	PS138-85-1-CTD-25-16S	16S	25	60810	PS138-85-1-CTD-25-16S_clip	LMN22	PS138-85-1-CTD-25-16S_clip_R1_001.fastq.gz	PS138-85-1-CTD-25-16S_clip_R2_001.fastq.gz	48	19	PS138_88-1-N19	-1.476	33.032	-1.4756	23.696	23.442	378.26	380.9	1.3877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-24	ICE_24	PS138_75_Coring-013	Ice_Station04	under-ice water	hand_pump	82.90224	129.993325	NA	UIW	NA	NA	UIW	PS138-75-1-ICE-UIW-16S	16S	25	108199	PS138-75-1-ICE-UIW-16S_clip	L95YW	PS138-75-1-ICE-UIW-16S_clip_R1_001.fastq.gz	PS138-75-1-ICE-UIW-16S_clip_R2_001.fastq.gz	229	1.5 m below ice	PS138_Lena_15_0DegC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.361	0.004	-0.011	0.003	1.837	0.003	0.138	0.001	0.689	0.007	6.694	0.011	0.197	0														
2023-08-24	ICE_28	PS138_75_Coring-001-009	Ice_Station04	ice core	ice_corer	82.90224	129.993325	NA	Ice-TS	NA	NA	Ice-TS	PS138-75-1-ICE-Ice-TS-16S	16S	25	92410	PS138-75-1-ICE-Ice-TS-16S_clip	L95YW	PS138-75-1-ICE-Ice-TS-16S_clip_R1_001.fastq.gz	PS138-75-1-ICE-Ice-TS-16S_clip_R2_001.fastq.gz	231	top section	PS138_Lena_18_Ice_Core	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.785	0	0.008	0	0.514	0	0.018	0	1.115	0	3.729	0	-0.012	0														
2023-08-24	ICE_26	PS138_75_Coring-001-009	Ice_Station04	ice core	ice_corer	82.90224	129.993325	NA	Ice-BS	NA	NA	Ice-BS	PS138-75-1-ICE-Ice-BS-16S	16S	25	59055	PS138-75-1-ICE-Ice-BS-16S_clip	L95YW	PS138-75-1-ICE-Ice-BS-16S_clip_R1_001.fastq.gz	PS138-75-1-ICE-Ice-BS-16S_clip_R2_001.fastq.gz	230	bottom section	PS138_Lena_17_Ice_Core	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.783	0.003	0.021	0.002	0.916	0.001	0.037	0	1.273	0.004	5.193	0.007	0.019	0.002														
2023-08-24	ISCA_76	PS138_75_Coring-014	Ice_Station04	meltpond	hand_pump	82.90224	129.993325	NA	MP	NA	NA	MP	PS138-75-1-meltpond-8-16S	16S	25	75487	PS138-75-1-meltpond-8-16S_clip	L95YW	PS138-75-1-meltpond-8-16S_clip_R1_001.fastq.gz	PS138-75-1-meltpond-8-16S_clip_R2_001.fastq.gz	252	ISCA ID 8	PS138_Lena_16_0DegC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.536	0.002	0.025	0.001	0.238	0.001	0.029	0.002	1.626	0.008	6.845	0.008	0.009	0.004														
2023-08-24	CTD_404	PS138_218-1	Ice_Station09	seawater	CTD	85.432729	60.070401	3872	bottom+5	EBBW	NA	EBBW	PS138-218-1-CTD-2872-16S	16S	25	86388	PS138-218-1-CTD-2872-16S_clip	L95YW	PS138-218-1-CTD-2872-16S_clip_R1_001.fastq.gz	PS138-218-1-CTD-2872-16S_clip_R2_001.fastq.gz	204	1	PS138_218-1-N1	-0.91381	34.941	-0.66075	3949.975	3871.648	284.31	289.85	-0.0543	304.6	296.102	15.16		0.033	0	12.063	0	1.018	0	-0.036	0	16.999	0	1.009	0	14.79		0.032	0	11.769	0	0.993	0	-0.035	0	16.584	0	0.984	0
2023-08-24	CTD_406	PS138_218-1	Ice_Station09	seawater	CTD	85.432729	60.070401	3856	bottom+20	EBBW	NA	EBBW	PS138-218-1-CTD-3856-16S	16S	25	102978	PS138-218-1-CTD-3856-16S_clip	L95YW	PS138-218-1-CTD-3856-16S_clip_R1_001.fastq.gz	PS138-218-1-CTD-3856-16S_clip_R2_001.fastq.gz	205	4	PS138_218-1-N4	-0.91385	34.94	-0.66235	3934.163	3856.288	286.23	289.77	-0.056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-24	CTD_408	PS138_218-1	Ice_Station09	seawater	CTD	85.432729	60.070401	3000	3000	EBBW	NA	EBBW	PS138-218-1-CTD-3000-16S	16S	25	98053	PS138-218-1-CTD-3000-16S_clip	L95YW	PS138-218-1-CTD-3000-16S_clip_R1_001.fastq.gz	PS138-218-1-CTD-3000-16S_clip_R2_001.fastq.gz	206	6	PS138_218-1-N6	-0.92059	34.934	-0.74955	3053.664	2999.248	285.27	288.59	-0.056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-21	CTD_64	PS138_66-1	Ice_Station03	seawater	CTD	84.687412	107.59374	200	200	AW2	NA	AW2	PS138-63-1-CTD-200-16S	16S	25	16680	PS138-63-1-CTD-200-16S_clip	LMN22	PS138-63-1-CTD-200-16S_clip_R1_001.fastq.gz	PS138-63-1-CTD-200-16S_clip_R2_001.fastq.gz	32	5	PS138_66-1-N5	1.2676	34.83	1.2748	151.967	150.286	296.98	298.78	-0.0543	305	296.547	12.307	0.004	-0.016	0	4.928	0.012	0.808	0	-0.011	0	15.241	0.154	0.766	0.003	12.008	0.004	-0.016	0	4.808	0.012	0.788	0	-0.011	0	14.87	0.15	0.747	0.003
2023-08-21	CTD_66	PS138_66-1	Ice_Station03	seawater	CTD	84.687412	107.59374	100	100	AW1	NA	AW1	PS138-63-1-CTD-100-16S	16S	25	232891	PS138-63-1-CTD-100-16S_clip	LMN22	PS138-63-1-CTD-100-16S_clip_R1_001.fastq.gz	PS138-63-1-CTD-100-16S_clip_R2_001.fastq.gz	33	8	PS138_66-1-N8	0.53955	34.662	0.54365	101.547	100.437	301.22	302.5	-0.0291	307.6	299.108	11.269	0.006	-0.013	0	4.495	0.001	0.759	0	-0.015	0.001	14.122	0	0.724	0.003	10.996	0.006	-0.013	0	4.386	0.001	0.741	0	-0.015	0.001	13.78	0	0.706	0.003
2023-08-21	CTD_74	PS138_66-1	Ice_Station03	seawater	CTD	84.687412	107.59374	2	2	ML	PSW	ML	PS138-63-1-CTD-2-16S	16S	25	64213	PS138-63-1-CTD-2-16S_clip	LMN22	PS138-63-1-CTD-2-16S_clip_R1_001.fastq.gz	PS138-63-1-CTD-2-16S_clip_R2_001.fastq.gz	37	24	PS138_66-1-N24	-1.484	32.814	-1.484	2.653	2.625	380.4	383.71	1.2215	388.8	378.589	0.113	0.001	-0.011	0	2.154	0.001	0.136	0.002	0.01	0.002	5.289	0.05	0.238	0.004	0.11	0.001	-0.011	0	2.105	0.001	0.133	0.002	0.01	0.002	5.168	0.049	0.233	0.004
2023-08-21	CTD_72	PS138_66-1	Ice_Station03	seawater	CTD	84.687412	107.59374	10	10	ML	PSW	ML	PS138-63-1-CTD-10-16S	16S	25	13198	PS138-63-1-CTD-10-16S_clip	LMN22	PS138-63-1-CTD-10-16S_clip_R1_001.fastq.gz	PS138-63-1-CTD-10-16S_clip_R2_001.fastq.gz	36	21	PS138_66-1-N21	-1.5369	32.863	-1.5367	9.888	9.782	380.36	384.29	1.3769	388.2	377.99	0.189	0	-0.007	0	2.188	0.011	0.14	0.001	0.027	0.001	5.364	0.06	0.236	0.004	0.185	0	-0.007	0	2.138	0.011	0.137	0.001	0.026	0.001	5.241	0.059	0.231	0.004
